; 1pctCO2 from hector
2184,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,18835.50925787573,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,19023.864350454485,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,19214.102993959026,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,19406.24402389862,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,19600.306464137608,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,19796.309528778984,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,19994.27262406677,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,20194.21535030744,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,20396.157503810515,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,20600.11907884862,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,20806.120269637107,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,21014.18147233348,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,21224.323287056814,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,21436.566519927383,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,21650.932185126654,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,21867.441506977924,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,22086.115922047702,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,22306.977081268178,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,22530.04685208086,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,22755.347320601668,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,22982.900793807683,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,23212.72980174576,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,23444.85709976322,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,23679.305670760852,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,23916.09872746846,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,24155.259714743148,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,24396.81231189058,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,24640.780435009485,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,24887.18823935958,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,25136.060121753177,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,25387.420722970706,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,25641.294930200413,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,25897.707879502417,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,26156.684958297443,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,26418.251807880417,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,26682.434325959224,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,26949.258669218816,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,27218.751255911004,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,27490.938768470114,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,27765.848156154818,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,28043.506637716364,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,28323.941704093526,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,28607.18112113446,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,28893.252932345807,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,29182.18546166927,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,29474.00731628596,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,29768.74738944882,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,30066.434863343307,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,30367.09921197674,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,30670.77020409651,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,30977.477906137472,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,31287.252685198848,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,31600.12521205084,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,31916.126464171346,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,32235.287728813062,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,32557.640606101188,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,32883.217012162204,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,33212.04918228383,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,33544.16967410666,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,33879.61137084773,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,34218.407484556206,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,34560.59155940177,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,34906.19747499579,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,35255.25944974575,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,35607.812044243205,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,35963.89016468564,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,36323.52906633249,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,36686.764356995816,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,37053.632000565776,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,37424.168320571436,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,37798.41000377715,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,38176.39410381492,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,38558.15804485307,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,38943.7396253016,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,39333.17702155462,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,39726.50879177017,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,40123.77387968787,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,40525.01161848475,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,40930.26173466959,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,41339.56435201629,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,41752.959995536454,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,42170.48959549182,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,42592.19449144673,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,43018.116436361204,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,43448.297600724814,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,43882.78057673207,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,44321.608382499384,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,44764.824466324375,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,45212.472710987626,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,45664.5974380975,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,46121.24341247848,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,46582.45584660326,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,47048.2804050693,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,47518.76320911999,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,47993.95084121119,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,48473.890349623296,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,48958.629253119536,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,49448.21554565073,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,49942.69770110724,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,50442.124678118314,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,50946.545924899496,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,51456.01138414849,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,51970.57149798998,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,52490.27721296988,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,53015.17998509958,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,53545.33178495057,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,54080.78510280007,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,54621.592953828076,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,55167.808883366364,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,55719.48697220002,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,56276.68184192202,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,56839.448660341244,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
